Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,BranchesURL,CollaboratorsURL,Mined,Selected
raptor-dbw-ros2,NewEagleRaptor/raptor-dbw-ros2,https://github.com/NewEagleRaptor/raptor-dbw-ros2,New Eagle drive-by-wire development kit - In active development,361,False,2020-09-09T17:02:11Z,2024-03-26T12:09:30Z,C++,13,[],https://api.github.com/repos/NewEagleRaptor/raptor-dbw-ros2/branches{/branch},https://api.github.com/repos/NewEagleRaptor/raptor-dbw-ros2/collaborators{/collaborator},yes,yes
dockerfiles,athackst/dockerfiles,https://github.com/athackst/dockerfiles,Dockerfiles I use for development,435,False,2020-08-28T06:14:03Z,2024-07-04T19:38:40Z,Dockerfile,39,"['dockerfiles', 'gazebo', 'gh-pages', 'ignition', 'ros2']",https://api.github.com/repos/athackst/dockerfiles/branches{/branch},https://api.github.com/repos/athackst/dockerfiles/collaborators{/collaborator},yes,no
ros2_SimRealRobotControl,IFRA-Cranfield/ros2_SimRealRobotControl,https://github.com/IFRA-Cranfield/ros2_SimRealRobotControl,This repository provides ready-to-use ROS2 (Humble) packages to execute simple programs and sequences and control different Industrial and Collaborative Robots using ROS 2.,37033,False,2023-04-26T10:15:14Z,2024-07-04T14:48:20Z,Python,8,"['abb', 'abb-robots', 'automation', 'collaborative-robots', 'flexible-automation', 'gazebo', 'industrial-robots', 'intelligent-automation', 'moveit', 'moveit2', 'robot-control', 'robotics', 'ros', 'ros2', 'ros2humble', 'simulation']",https://api.github.com/repos/IFRA-Cranfield/ros2_SimRealRobotControl/branches{/branch},https://api.github.com/repos/IFRA-Cranfield/ros2_SimRealRobotControl/collaborators{/collaborator},yes,yes
stage_ros2,tuw-robotics/stage_ros2,https://github.com/tuw-robotics/stage_ros2,,2081,False,2022-12-10T22:08:02Z,2024-07-03T18:22:08Z,C++,8,[],https://api.github.com/repos/tuw-robotics/stage_ros2/branches{/branch},https://api.github.com/repos/tuw-robotics/stage_ros2/collaborators{/collaborator},yes,yes
ROS2-SH,eProsima/ROS2-SH,https://github.com/eProsima/ROS2-SH,eProsima's Integration Service System Handle for ROS 2.,4643,False,2021-03-11T06:57:18Z,2024-04-09T06:17:09Z,C++,9,[],https://api.github.com/repos/eProsima/ROS2-SH/branches{/branch},https://api.github.com/repos/eProsima/ROS2-SH/collaborators{/collaborator},yes,no
webots_ros2_spot,MASKOR/webots_ros2_spot,https://github.com/MASKOR/webots_ros2_spot,Webots simulation of the spot,33457,False,2022-04-21T10:46:18Z,2024-06-12T13:20:42Z,Python,7,[],https://api.github.com/repos/MASKOR/webots_ros2_spot/branches{/branch},https://api.github.com/repos/MASKOR/webots_ros2_spot/collaborators{/collaborator},yes,yes
dear_ros_node_viewer,iwatake2222/dear_ros_node_viewer,https://github.com/iwatake2222/dear_ros_node_viewer,Dear RosNodeViewer: Visualize ROS2 Node Graph ,407,False,2022-06-24T23:38:13Z,2024-07-04T07:06:14Z,Python,4,[],https://api.github.com/repos/iwatake2222/dear_ros_node_viewer/branches{/branch},https://api.github.com/repos/iwatake2222/dear_ros_node_viewer/collaborators{/collaborator},yes,no
ros2_babel_fish,LOEWE-emergenCITY/ros2_babel_fish,https://github.com/LOEWE-emergenCITY/ros2_babel_fish,"ROS2 communication introspection library to allow ROS2 communication with at compile time unknown message, action and service types.",320,False,2021-08-13T10:20:35Z,2024-06-28T07:15:07Z,C++,8,"['introspection', 'ros2']",https://api.github.com/repos/LOEWE-emergenCITY/ros2_babel_fish/branches{/branch},https://api.github.com/repos/LOEWE-emergenCITY/ros2_babel_fish/collaborators{/collaborator},yes,no
ros2_rm_robot,RealManRobot/ros2_rm_robot,https://github.com/RealManRobot/ros2_rm_robot,,34729,False,2023-12-05T06:43:12Z,2024-07-03T09:51:30Z,C++,8,[],https://api.github.com/repos/RealManRobot/ros2_rm_robot/branches{/branch},https://api.github.com/repos/RealManRobot/ros2_rm_robot/collaborators{/collaborator},yes,yes
rmw_wasm,ros2wasm/rmw_wasm,https://github.com/ros2wasm/rmw_wasm,ROS2 middleware for WebAssembly,469,False,2022-12-02T11:43:46Z,2024-07-05T13:35:37Z,C++,7,[],https://api.github.com/repos/ros2wasm/rmw_wasm/branches{/branch},https://api.github.com/repos/ros2wasm/rmw_wasm/collaborators{/collaborator},yes,no
ros2_whisper,ros-ai/ros2_whisper,https://github.com/ros-ai/ros2_whisper,Whisper C++ Inference Action Server for ROS 2,439,False,2023-01-19T11:28:28Z,2024-07-01T16:16:25Z,C++,6,[],https://api.github.com/repos/ros-ai/ros2_whisper/branches{/branch},https://api.github.com/repos/ros-ai/ros2_whisper/collaborators{/collaborator},yes,yes
Ros2BestPractice,AhmettCelik1/Ros2BestPractice,https://github.com/AhmettCelik1/Ros2BestPractice,,1745,False,2022-08-21T21:23:35Z,2024-06-11T11:31:20Z,C++,5,"['github', 'learn']",https://api.github.com/repos/AhmettCelik1/Ros2BestPractice/branches{/branch},https://api.github.com/repos/AhmettCelik1/Ros2BestPractice/collaborators{/collaborator},yes,yes
ros2-opcua,Mariunil/ros2-opcua,https://github.com/Mariunil/ros2-opcua,Communication between ROS 2 ecosystem and open source OPC UA PubSub implementation open62541 ,15929,False,2019-08-05T11:24:26Z,2024-04-30T13:55:25Z,C,5,[],https://api.github.com/repos/Mariunil/ros2-opcua/branches{/branch},https://api.github.com/repos/Mariunil/ros2-opcua/collaborators{/collaborator},yes,no
ros2_knowledge_graph,fmrico/ros2_knowledge_graph,https://github.com/fmrico/ros2_knowledge_graph,,161,False,2020-03-05T19:40:00Z,2023-05-24T08:31:22Z,C++,11,[],https://api.github.com/repos/fmrico/ros2_knowledge_graph/branches{/branch},https://api.github.com/repos/fmrico/ros2_knowledge_graph/collaborators{/collaborator},yes,no
ROS2-Raspberry-PI-Intelligent-Vision-Robot,noshluk2/ROS2-Raspberry-PI-Intelligent-Vision-Robot,https://github.com/noshluk2/ROS2-Raspberry-PI-Intelligent-Vision-Robot,This repository is based on Raspberry pi,39318,False,2022-06-15T15:28:10Z,2024-02-04T16:10:59Z,Python,15,[],https://api.github.com/repos/noshluk2/ROS2-Raspberry-PI-Intelligent-Vision-Robot/branches{/branch},https://api.github.com/repos/noshluk2/ROS2-Raspberry-PI-Intelligent-Vision-Robot/collaborators{/collaborator},yes,yes
depth_anything_v2_ros2,grupo-avispa/depth_anything_v2_ros2,https://github.com/grupo-avispa/depth_anything_v2_ros2,ROS2 Wrapper for DepthAnything V2 model,1165,False,2024-06-24T07:41:48Z,2024-07-05T14:44:19Z,Python,5,"['depth', 'depth-anything', 'depth-estimation', 'perception', 'ros', 'ros2']",https://api.github.com/repos/grupo-avispa/depth_anything_v2_ros2/branches{/branch},https://api.github.com/repos/grupo-avispa/depth_anything_v2_ros2/collaborators{/collaborator},yes,yes
ros2_orb_slam3,Mechazo11/ros2_orb_slam3,https://github.com/Mechazo11/ros2_orb_slam3,A ROS2 Humble package natively implementing ORB-SLAM3 V1.0 VSLAM framework,151534,False,2023-12-29T00:19:38Z,2024-07-02T16:20:36Z,C++,9,"['ros2', 'ros2-humble', 'vslam']",https://api.github.com/repos/Mechazo11/ros2_orb_slam3/branches{/branch},https://api.github.com/repos/Mechazo11/ros2_orb_slam3/collaborators{/collaborator},yes,yes
allan_ros2,CruxDevStuff/allan_ros2,https://github.com/CruxDevStuff/allan_ros2,ROS2 package for analysing IMU noise parameters using allan deviation plots. Based on Kalibr IMU noise model,2336,False,2023-01-09T09:22:26Z,2024-05-28T06:03:36Z,C++,6,"['calibration', 'imu-calibration', 'imu-sensor']",https://api.github.com/repos/CruxDevStuff/allan_ros2/branches{/branch},https://api.github.com/repos/CruxDevStuff/allan_ros2/collaborators{/collaborator},yes,yes
vins-application,engcang/vins-application,https://github.com/engcang/vins-application,"VINS-Fusion, VINS-Fisheye, OpenVINS, EnVIO, ROVIO, S-MSCKF, ORB-SLAM2, NVIDIA Elbrus application of different sets of cameras and imu on different board including desktop and Jetson boards",90044,False,2019-04-15T14:50:12Z,2024-06-30T17:29:51Z,C++,84,"['cuda', 'nvidia', 'ros', 'ros2', 'slam', 'vio', 'visual-slam']",https://api.github.com/repos/engcang/vins-application/branches{/branch},https://api.github.com/repos/engcang/vins-application/collaborators{/collaborator},yes,yes
ros2_logging_fmt,facontidavide/ros2_logging_fmt,https://github.com/facontidavide/ros2_logging_fmt,,151,False,2022-06-08T19:16:24Z,2024-07-05T11:51:01Z,C++,6,[],https://api.github.com/repos/facontidavide/ros2_logging_fmt/branches{/branch},https://api.github.com/repos/facontidavide/ros2_logging_fmt/collaborators{/collaborator},yes,no
rosidl_typesupport_protobuf,eclipse-ecal/rosidl_typesupport_protobuf,https://github.com/eclipse-ecal/rosidl_typesupport_protobuf,Middleware agnostic ros2 static typesupport which uses Protobuf for serialization/deserialization.,556,False,2021-04-28T05:50:08Z,2024-06-14T16:11:56Z,C++,15,"['protobuf', 'ros2', 'typesupport']",https://api.github.com/repos/eclipse-ecal/rosidl_typesupport_protobuf/branches{/branch},https://api.github.com/repos/eclipse-ecal/rosidl_typesupport_protobuf/collaborators{/collaborator},yes,no
Multi-turtlebot3-Gazebo-ROS2,Taeyoung96/Multi-turtlebot3-Gazebo-ROS2,https://github.com/Taeyoung96/Multi-turtlebot3-Gazebo-ROS2,[ROS2 humble] Custom gazebo package,12410,False,2023-07-12T11:33:36Z,2024-06-23T23:58:14Z,C++,6,"['gazebo', 'multi-robot', 'turtlebot3', 'velodyne']",https://api.github.com/repos/Taeyoung96/Multi-turtlebot3-Gazebo-ROS2/branches{/branch},https://api.github.com/repos/Taeyoung96/Multi-turtlebot3-Gazebo-ROS2/collaborators{/collaborator},yes,no
Universal_Robots_ROS2_GZ_Simulation,UniversalRobots/Universal_Robots_ROS2_GZ_Simulation,https://github.com/UniversalRobots/Universal_Robots_ROS2_GZ_Simulation,,559,False,2021-12-15T12:15:45Z,2024-07-03T15:25:31Z,Python,10,[],https://api.github.com/repos/UniversalRobots/Universal_Robots_ROS2_GZ_Simulation/branches{/branch},https://api.github.com/repos/UniversalRobots/Universal_Robots_ROS2_GZ_Simulation/collaborators{/collaborator},yes,yes
easy_handeye2,marcoesposito1988/easy_handeye2,https://github.com/marcoesposito1988/easy_handeye2,"Automated, hardware-independent Hand-Eye Calibration for ROS2",6416,False,2021-07-11T00:55:16Z,2024-07-02T13:08:11Z,Python,9,"['calibration', 'camera', 'hand-eye', 'hand-eye-calibration', 'robot', 'ros2']",https://api.github.com/repos/marcoesposito1988/easy_handeye2/branches{/branch},https://api.github.com/repos/marcoesposito1988/easy_handeye2/collaborators{/collaborator},yes,yes
computation_offloading_ROS2,IITP-Load-Balancing/computation_offloading_ROS2,https://github.com/IITP-Load-Balancing/computation_offloading_ROS2,ROS2 기반 자율주행 application의 로드밸런싱을 위한 computation offloading 기술 개발,226054,False,2023-10-23T05:38:31Z,2024-06-25T07:12:35Z,C,8,[],https://api.github.com/repos/IITP-Load-Balancing/computation_offloading_ROS2/branches{/branch},https://api.github.com/repos/IITP-Load-Balancing/computation_offloading_ROS2/collaborators{/collaborator},yes,no
urg_node2,Hokuyo-aut/urg_node2,https://github.com/Hokuyo-aut/urg_node2,This package provides a ROS2 driver node for HOKUYO 2D LiDAR(SOKUIKI Sensor).,212,False,2022-08-19T00:29:52Z,2024-07-01T16:51:02Z,C++,19,[],https://api.github.com/repos/Hokuyo-aut/urg_node2/branches{/branch},https://api.github.com/repos/Hokuyo-aut/urg_node2/collaborators{/collaborator},yes,yes
localization_for_autonomous_driving,gezp/localization_for_autonomous_driving,https://github.com/gezp/localization_for_autonomous_driving,localization for autonomous driving based on ROS2.,2181,False,2023-03-15T16:18:20Z,2024-05-05T09:51:37Z,C++,8,"['autonomous-driving', 'localization', 'ros2', 'slam']",https://api.github.com/repos/gezp/localization_for_autonomous_driving/branches{/branch},https://api.github.com/repos/gezp/localization_for_autonomous_driving/collaborators{/collaborator},yes,yes
ros2_astra_camera,KavenYau/ros2_astra_camera,https://github.com/KavenYau/ros2_astra_camera,ROS2 wrapper for Astra camera,3761,False,2022-03-28T11:49:04Z,2024-04-02T08:27:33Z,C++,6,[],https://api.github.com/repos/KavenYau/ros2_astra_camera/branches{/branch},https://api.github.com/repos/KavenYau/ros2_astra_camera/collaborators{/collaborator},yes,yes
ros2_performance,nobleo/ros2_performance,https://github.com/nobleo/ros2_performance,,814,False,2019-07-02T09:38:13Z,2024-05-29T04:03:12Z,C++,6,[],https://api.github.com/repos/nobleo/ros2_performance/branches{/branch},https://api.github.com/repos/nobleo/ros2_performance/collaborators{/collaborator},yes,yes
rtklib_ros_bridge,MapIV/rtklib_ros_bridge,https://github.com/MapIV/rtklib_ros_bridge,ROS bridge for RTKLIB v2.4.3,240,False,2019-09-06T06:09:12Z,2024-06-29T03:57:01Z,C++,23,"['gnss', 'ros', 'ros2', 'rtklib']",https://api.github.com/repos/MapIV/rtklib_ros_bridge/branches{/branch},https://api.github.com/repos/MapIV/rtklib_ros_bridge/collaborators{/collaborator},yes,yes
ros2_v4l2_camera,tier4/ros2_v4l2_camera,https://github.com/tier4/ros2_v4l2_camera,Forked from https://gitlab.com/boldhearts/ros2_v4l2_camera,177,False,2022-11-28T11:46:22Z,2024-05-08T11:04:40Z,C++,11,[],https://api.github.com/repos/tier4/ros2_v4l2_camera/branches{/branch},https://api.github.com/repos/tier4/ros2_v4l2_camera/collaborators{/collaborator},yes,yes
ROS,HuangCongQing/ROS,https://github.com/HuangCongQing/ROS,🔥ROS(c++)机器人操作系统 学习（写于2020年夏）,160702,False,2019-04-16T13:54:23Z,2024-07-05T10:19:33Z,CMake,130,"['detection', 'linux', 'ros', 'ros2', 'rviz', 'segmentation', 'slam', 'tf']",https://api.github.com/repos/HuangCongQing/ROS/branches{/branch},https://api.github.com/repos/HuangCongQing/ROS/collaborators{/collaborator},yes,no
mmWave_ROS2_PX4_Gazebo,nhma20/mmWave_ROS2_PX4_Gazebo,https://github.com/nhma20/mmWave_ROS2_PX4_Gazebo,Simulate mmWave radar based drone control i Gazebo with ROS2 and PX4,37958,False,2021-05-31T19:08:56Z,2024-06-22T15:38:23Z,C++,9,[],https://api.github.com/repos/nhma20/mmWave_ROS2_PX4_Gazebo/branches{/branch},https://api.github.com/repos/nhma20/mmWave_ROS2_PX4_Gazebo/collaborators{/collaborator},yes,yes
ps_ros2_common,Ar-Ray-code/ps_ros2_common,https://github.com/Ar-Ray-code/ps_ros2_common,"Library for ROS2 that guarantees compatibility in variables of PS controllers of each generation. For SONY(R) Dualshock3, Dualshock4, Dualsense(For PS5)",1581,False,2021-03-03T16:29:51Z,2024-04-16T10:39:09Z,C++,6,"['controller', 'dualsense', 'dualshock3', 'dualshock4', 'ros2']",https://api.github.com/repos/Ar-Ray-code/ps_ros2_common/branches{/branch},https://api.github.com/repos/Ar-Ray-code/ps_ros2_common/collaborators{/collaborator},yes,yes
ign_moveit2_examples,AndrejOrsula/ign_moveit2_examples,https://github.com/AndrejOrsula/ign_moveit2_examples,C++ and Python examples of using MoveIt 2 inside Ignition Gazebo simulation environment,7509,False,2020-11-01T23:18:13Z,2024-07-03T13:27:50Z,Python,20,"['ignition-gazebo', 'moveit2', 'robotics', 'ros2']",https://api.github.com/repos/AndrejOrsula/ign_moveit2_examples/branches{/branch},https://api.github.com/repos/AndrejOrsula/ign_moveit2_examples/collaborators{/collaborator},yes,yes
CGraph,ChunelFeng/CGraph,https://github.com/ChunelFeng/CGraph,【A common used C++ DAG framework】 一个通用的、无三方依赖的、跨平台的、收录于awesome-cpp的、基于流图的并行计算框架。欢迎star & fork,5795,False,2021-04-26T12:06:33Z,2024-07-05T08:10:30Z,C++,294,"['concurrency', 'cpp', 'dag', 'framework', 'mediapipe', 'pipeline', 'ros2', 'taskflow', 'threadpool', 'workflow']",https://api.github.com/repos/ChunelFeng/CGraph/branches{/branch},https://api.github.com/repos/ChunelFeng/CGraph/collaborators{/collaborator},yes,no
zenoh-plugin-dds,eclipse-zenoh/zenoh-plugin-dds,https://github.com/eclipse-zenoh/zenoh-plugin-dds,"A zenoh plug-in that allows to transparently route DDS data.  This plugin can be used by DDS applications, such as ROS2 robotic applications and others, to leverage the zenoh for geographical routing or for better scaling discovery.",1085,False,2020-09-07T14:16:14Z,2024-07-04T00:26:25Z,Rust,54,"['cyclonedds', 'dds', 'edge-computing', 'robotics', 'ros2', 'zenoh']",https://api.github.com/repos/eclipse-zenoh/zenoh-plugin-dds/branches{/branch},https://api.github.com/repos/eclipse-zenoh/zenoh-plugin-dds/collaborators{/collaborator},yes,no
ecn_ros2_labs,oKermorgant/ecn_ros2_labs,https://github.com/oKermorgant/ecn_ros2_labs,"ROS 2 labs at Centrale Nantes, with Baxter robot",3426,False,2020-10-15T09:27:02Z,2024-05-30T14:15:16Z,TeX,8,[],https://api.github.com/repos/oKermorgant/ecn_ros2_labs/branches{/branch},https://api.github.com/repos/oKermorgant/ecn_ros2_labs/collaborators{/collaborator},yes,yes
Xicro,imchin/Xicro,https://github.com/imchin/Xicro,ROS2 package microcontroller interface,927,False,2022-07-28T18:57:32Z,2024-06-30T12:16:20Z,Python,6,[],https://api.github.com/repos/imchin/Xicro/branches{/branch},https://api.github.com/repos/imchin/Xicro/collaborators{/collaborator},yes,yes
ocs2_ros2,zhengxiang94/ocs2_ros2,https://github.com/zhengxiang94/ocs2_ros2,,75799,False,2023-11-13T13:06:21Z,2024-07-03T08:10:11Z,C++,6,[],https://api.github.com/repos/zhengxiang94/ocs2_ros2/branches{/branch},https://api.github.com/repos/zhengxiang94/ocs2_ros2/collaborators{/collaborator},yes,yes
ROS2-Ultimate-Mobile-Robotics-Course-for-Beginners-OpenCV,noshluk2/ROS2-Ultimate-Mobile-Robotics-Course-for-Beginners-OpenCV,https://github.com/noshluk2/ROS2-Ultimate-Mobile-Robotics-Course-for-Beginners-OpenCV,This Repo  is a course repo,25768,False,2021-05-10T11:12:40Z,2024-06-07T11:17:26Z,Python,15,[],https://api.github.com/repos/noshluk2/ROS2-Ultimate-Mobile-Robotics-Course-for-Beginners-OpenCV/branches{/branch},https://api.github.com/repos/noshluk2/ROS2-Ultimate-Mobile-Robotics-Course-for-Beginners-OpenCV/collaborators{/collaborator},yes,yes
Ros2_Android_Camera_Stream,winter3030/Ros2_Android_Camera_Stream,https://github.com/winter3030/Ros2_Android_Camera_Stream,A ros2 android app using ros2_java + camerax. Stream android camera images to ros2 topic.,25017,False,2020-05-30T01:48:25Z,2024-05-28T09:55:35Z,Java,4,"['android', 'camerax', 'ros2', 'ros2java']",https://api.github.com/repos/winter3030/Ros2_Android_Camera_Stream/branches{/branch},https://api.github.com/repos/winter3030/Ros2_Android_Camera_Stream/collaborators{/collaborator},yes,no
ros2-adapter,FormantIO/ros2-adapter,https://github.com/FormantIO/ros2-adapter,,993,False,2021-10-19T19:53:17Z,2023-12-06T22:15:52Z,Python,11,[],https://api.github.com/repos/FormantIO/ros2-adapter/branches{/branch},https://api.github.com/repos/FormantIO/ros2-adapter/collaborators{/collaborator},yes,yes
ROS2-BDI,devis12/ROS2-BDI,https://github.com/devis12/ROS2-BDI,"A MAS (Multi Agent System) framework aiming to run on top of ROS2 Foxy, emulating the BDI architecture for implementing the agents' behaviour. The framework makes usage of an automated PDDL planner for computing plans in the means-end reasoning phase. Specifically it uses PlanSys2.",2352,False,2021-07-07T08:12:29Z,2024-07-02T17:36:30Z,C++,7,[],https://api.github.com/repos/devis12/ROS2-BDI/branches{/branch},https://api.github.com/repos/devis12/ROS2-BDI/collaborators{/collaborator},yes,yes
